shapeID,shapeGroup,shapeType,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,nmkab,kodekab,provinsi,2021,2022,2023,2024
22746128B79756617117888,IDN,ADM2,1075.07982623466,1094.43425044152,1098.67821970404,1108.32677921609,1113.78660846928,1124.32033272853,1128.34416820962,1136.6807500515,1139.50758069762,1144.74531778966,BANDUNG BARAT,3217,JAWA BARAT,1156.49375931308,1163.78528221468,1171.07680511629,1178.36832801789
22746128B48169474795911,IDN,ADM2,38.172791626232,38.6734536707824,39.1488778886145,39.6110507944392,40.2248726222393,40.8871509533023,41.2654588168312,41.6931364811657,42.0920044575946,42.4706281626971,BANGGAI,7201,SULAWESI TENGAH,43.122515203952,43.6131647778725,44.1038143517929,44.5944639257133
22746128B2571336805106,IDN,ADM2,50.1820928624545,51.0609335126708,51.7725311821009,52.5221468028244,53.2756590813947,53.9939778664189,54.1912727204526,55.7878170942667,55.6994801889211,55.5688984697797,BANGGAI KEPULAUAN,7207,SULAWESI TENGAH,56.9639210880756,57.6109101989751,58.2578993098746,58.9048884207741
22746128B78411617556279,IDN,ADM2,72.8992297694087,74.1379691189528,75.6897494336962,77.3189377534389,78.9463733181357,79.5483595120907,82.058838635087,79.8252423220873,83.9090737724304,87.3105801385641,BANGGAI LAUT,7211,SULAWESI TENGAH,86.9510700166424,88.3668217692339,89.7825735218254,91.1983252744169
22746128B27585215741432,IDN,ADM2,84.0659750621605,87.5560406035577,89.5427278631669,90.461843422481,92.924378784876,95.6584566937012,98.0550878818343,100.803860850886,103.23661027798,106.10316722193,BANGKA,1901,KEPULAUAN BANGKA BELITUNG,107.838087979069,110.201228545035,112.564369111001,114.927509676967
22746128B47433230053131,IDN,ADM2,61.927435608442,63.5408771195775,65.3402067683493,67.324062808548,69.2197690795133,70.9386026424316,72.6762667650004,74.4522779394561,76.2470678580122,78.1044341901826,BANGKA BARAT,1905,KEPULAUAN BANGKA BELITUNG,79.9061708677019,81.7114564658384,83.5167420639748,85.3220276621113
22746128B19321376976921,IDN,ADM2,47.5627245518203,49.5716298724309,51.2760925004909,52.9484215422602,54.2822685638605,55.6515724093292,57.134030968796,58.4482381333397,60.0429403952857,61.6113852986218,BANGKA SELATAN,1903,KEPULAUAN BANGKA BELITUNG,63.1703964459741,64.6826629954924,66.1949295450107,67.707196094529
22746128B66707258567489,IDN,ADM2,120.09120116253,121.889263199036,123.54467627284,123.737231633749,130.706670854944,133.83042743522,136.139838346612,141.098567479681,143.511979897817,146.157020609829,BANGKA TENGAH,1904,KEPULAUAN BANGKA BELITUNG,149.205768511567,152.321237751992,155.436706992418,158.552176232843
22746128B23347682239441,IDN,ADM2,705.832093112049,710.849298880626,716.027949594874,720.907776242389,726.782089589387,730.92435278702,735.087930242143,737.719772669874,741.480421920657,744.258001043973,BANGKALAN,3526,JAWA TIMUR,750.83339771628,755.169112099549,759.504826482818,763.840540866088
22746128B25936754669599,IDN,ADM2,427.533740798827,430.192866847796,433.621558873093,434.490524898168,437.833495623925,439.392803492889,441.294591133891,442.917765999931,444.121341995944,444.642068908495,BANGLI,5106,BALI,448.268303231775,450.207253663498,452.146204095222,454.085154526945
22746128B79736905882971,IDN,ADM2,111.500564078986,114.567987374986,117.403674860758,118.027886782377,121.255936284644,122.664884921076,124.21817688075,126.687506482081,127.651523056607,129.125740696404,BANJAR,6303,KALIMANTAN SELATAN,131.864065354076,133.782915756296,135.701766158516,137.620616560735
22746128B31481808975183,IDN,ADM2,760.784283131955,757.593033719503,757.428212711292,755.050086641488,752.582728720239,752.236137352131,749.712414618348,746.006569581542,743.893445159237,740.247163126477,BANJARNEGARA,3304,JAWA TENGAH,739.746773374306,737.600112628504,735.453451882701,733.306791136898
22746128B71175962379658,IDN,ADM2,430.442790427259,434.76498795376,438.614695058843,439.66973777689,441.911065854308,443.552315217705,444.635296786729,444.978359657205,447.731978328254,449.145731091243,BANTAENG,7303,SULAWESI SELATAN,451.793084081287,453.656427402391,455.519770723494,457.383114044597
22746128B15956982783625,IDN,ADM2,1889.01906265913,1905.59568167205,1929.74763826175,1948.75959138272,1969.64927970458,1987.99268187469,2002.28308553664,2020.74486952174,2031.82034039891,2044.85141202719,BANTUL,3402,DAERAH ISTIMEWA YOGYAKARTA,2070.37849084835,2088.07524112915,2105.77199140996,2123.46874169076
22746128B71070720422540,IDN,ADM2,49.6389938905504,50.9543237932366,50.606048613986,49.8066270966885,50.1268585458669,50.4737404463895,50.1349216559672,50.4100053359815,50.1512087059605,50.2224350855901,BANYUASIN,1607,SUMATERA SELATAN,50.2518734614471,50.2517565786153,50.2516396957836,50.2515228129518
22746128B18933963724988,IDN,ADM2,1132.35185842217,1136.9054995323,1140.40360846313,1142.72929363216,1144.19922297716,1144.3709138417,1144.13861531401,1142.72947594066,1140.60112303849,1138.09383807593,BANYUMAS,3302,JAWA TENGAH,1143.77155074794,1144.3386790796,1144.90580741127,1145.47293574294
22746128B51270543903443,IDN,ADM2,438.013367911409,437.357233982574,437.816412253625,437.490902222891,437.333192321498,436.761389766173,435.757307327362,434.7055374064,432.965504952847,431.17230211219,BANYUWANGI,3510,JAWA TIMUR,432.149359796394,431.460640663793,430.771921531193,430.083202398592
22746128B88870484763637,IDN,ADM2,125.212463943937,127.058545163709,128.011596809765,128.951491795252,130.124082079041,131.169761725782,131.956423303888,132.887013056321,133.482477965699,134.353177134089,BARITO KUALA,6304,KALIMANTAN SELATAN,135.709753422106,136.689580717443,137.669408012781,138.649235308119
22746128B74191069780867,IDN,ADM2,24.3651441628059,24.7004314636536,24.8621380142273,25.2013428403599,25.1996229959096,25.5861052777973,25.9460590537532,25.7963824016241,26.3136577263574,26.5322615129893,BARITO SELATAN,6204,KALIMANTAN TENGAH,26.7199309732687,26.9507703238726,27.1816096744764,27.4124490250802
22746128B29529230943245,IDN,ADM2,32.4039486989676,33.32315517429,34.475113496111,35.3325505135004,36.4117257521579,37.0459566644917,37.8937042364028,39.0633692353601,39.6168363538316,40.5139807667395,BARITO TIMUR,6213,KALIMANTAN TENGAH,41.5515350106528,42.4503533600105,43.3491717093682,44.2479900587259
22746128B89680104320053,IDN,ADM2,11.3472258741033,11.335259685541,11.4462363334716,11.4551807918668,11.5656423700964,11.6282106934542,11.6252310109631,11.7390302701374,11.737858303812,11.7318873936872,BARITO UTARA,6205,KALIMANTAN TENGAH,11.8384040283175,11.888809074791,11.9392141212645,11.989619167738
22746128B81694843903641,IDN,ADM2,141.745623521172,143.145256795345,144.095192022276,144.797611631384,145.088884032343,145.781576513308,146.329407627288,146.51064549813,146.95040270433,146.988096535334,BARRU,7311,SULAWESI SELATAN,148.182723899367,148.735351937781,149.287979976195,149.840608014609
22746128B4894534477686,IDN,ADM2,959.541416867637,962.874846550116,963.937539152631,964.911567854338,967.140277155563,968.500331678287,966.070633486548,966.829684746159,962.183365095004,960.538270978672,BATANG,3325,JAWA TENGAH,965.033769896513,965.175765631062,965.317761365611,965.459757100159
22746128B80000441774097,IDN,ADM2,38.2275679184124,39.0421826366335,40.5058865631372,40.9591897290573,41.5776467509568,42.6610781846195,43.3205850820988,43.9057375994325,44.814517352283,45.5784972545505,BATANG HARI,1504,JAMBI,46.4503415640866,47.2487147744445,48.0470879848024,48.8454611951603
22746128B96384374000902,IDN,ADM2,424.708668376702,422.526388551936,425.910872354632,429.49933993661,432.769433879319,434.21047473531,435.946839657576,438.542598639121,438.674727548212,438.575402549303,BATU BARA,1219,SUMATERA UTARA,442.862513021828,444.812701821638,446.762890621448,448.713079421258
22746128B74302729610221,IDN,ADM2,2300.02445913743,2398.91522556841,2499.94296508118,2605.64274514317,2709.81736272498,2816.6719868334,2929.96799234165,3038.58871464027,3152.16378534102,3271.76599260873,BEKASI,3216,JAWA BARAT,3365.39921738033,3473.22632546003,3581.05343353972,3688.88054161941
22746128B80009106787015,IDN,ADM2,68.3620129749592,69.7192046450898,71.1551222063813,72.5969728328897,74.0732910716882,75.5456588177429,76.8688119451866,78.3882351872483,79.6375690742285,80.8870360815124,BELITUNG,1902,KEPULAUAN BANGKA BELITUNG,82.476965115367,83.8867057756714,85.2964464359759,86.7061870962803
22746128B98690900191937,IDN,ADM2,42.9193874954418,44.0539330856296,44.9814816549086,45.8995371698494,46.8343503416843,47.6913780954273,48.562545606445,49.4264960625489,50.2786473705191,51.1360910557438,BELITUNG TIMUR,1906,KEPULAUAN BANGKA BELITUNG,52.131533365109,53.0321058326161,53.9326783001232,54.8332507676303
22746128B36840991830224,IDN,ADM2,170.294312257033,160.611171669593,168.558181067247,176.742464549725,177.620758047838,178.558964520968,185.210900268555,183.68260224269,190.327855697045,193.845813950759,BELU,5304,NUSA TENGGARA TIMUR,195.943499858563,199.106808482457,202.270117106351,205.433425730245
22746128B4257100474226,IDN,ADM2,58.6422549276654,59.4379339492593,59.947545832406,60.7528424413845,61.004275102188,61.4864111476707,62.034235853931,62.2685638812808,62.6591513230218,63.0000393457698,BENER MERIAH,1117,ACEH,63.7133249773501,64.184233994967,64.6551430125838,65.1260520302006
22746128B45456061674897,IDN,ADM2,59.0649726701399,61.2253439063887,62.2911924747339,64.131637679968,66.1833137141773,66.7652900233685,68.520758352318,70.0660338189468,71.5664109712624,72.7976937456543,BENGKALIS,1403,RIAU,74.5481148750641,76.0548149004038,77.5615149257435,79.0682149510832
22746128B96004883426087,IDN,ADM2,41.8493568653357,42.9748849246907,43.5830219321418,44.2629829406158,44.9014401088679,45.3742433420556,46.0481556102232,46.3732224107242,46.9545030999753,47.5381992609419,BENGKAYANG,6107,KALIMANTAN BARAT,48.2805421303028,48.8795495995293,49.4785570687558,50.0775645379823
22746128B78254403614329,IDN,ADM2,117.564392613274,118.973272522869,120.094749154271,121.357182590646,122.438336870692,123.410971525223,124.250564067296,125.079881036934,125.713307362502,126.259751845298,BENGKULU SELATAN,1701,BENGKULU,127.848138141015,128.817937628672,129.78773711633,130.757536603987
22746128B16836972822517,IDN,ADM2,85.7266585011536,87.6923544155721,88.4234393241919,89.1881415461412,89.4377066490136,89.4379318305314,89.869058686292,89.724595668057,89.8890462965015,90.1439034849937,BENGKULU TENGAH,1709,BENGKULU,91.0759771849902,91.461921465853,91.8478657467158,92.2338100275786
22746128B39887218554518,IDN,ADM2,58.4537874074179,58.7173016355916,59.0377639174048,59.1755224849611,59.4842408923952,59.5992115917782,59.7052887482601,59.8625636757178,59.8571192291456,59.8064547597696,BENGKULU UTARA,1703,BENGKULU,60.2359586878071,60.393419279364,60.5508798709209,60.7083404624778
22746128B34069275840087,IDN,ADM2,8.54971122989911,8.90381984933659,9.2570819910697,9.63535688023281,9.98994049488158,10.350344917049,10.7285175479028,11.1067942442282,11.5070683796268,11.8960484285816,BERAU,6403,KALIMANTAN TIMUR,12.2334091359856,12.6044892704774,12.9755694049692,13.3466495394609
22746128B19254678251292,IDN,ADM2,57.8421951871864,59.3226398932559,60.9368523481808,62.583184530575,64.4975644453575,66.1063336816122,67.6652327276424,69.4684071904292,71.1035442136208,72.5942173675013,BIAK NUMFOR,9106,PAPUA,74.3702577553391,76.0353924093033,77.7005270632674,79.3656617172316
22746128B14082340634491,IDN,ADM2,111.784757836411,112.404301251133,113.087490630576,113.286587784322,114.820688989427,115.729456325743,116.155300147087,117.561707287781,117.86426789008,117.9887771068,BIMA,5206,NUSA TENGGARA BARAT,119.266397778829,120.029682188627,120.792966598426,121.556251008225
22746128B62804497316712,IDN,ADM2,237.328895767224,242.124836257176,247.309466334184,249.324296443585,258.319613339045,263.229108186868,268.208653703714,275.719588884635,279.228514022094,284.358506197502,BINTAN,2101,KEPULAUAN RIAU,290.068661833849,295.442028001166,300.815394168484,306.188760335801
22746128B71427834061478,IDN,ADM2,243.993874828779,246.014520061608,249.306741024019,247.759480877005,249.663354676643,250.274856137183,251.06127345016,252.424868548872,252.530451330065,252.480436513897,BIREUEN,1111,ACEH,254.487588773141,255.385152960108,256.282717147074,257.180281334041
22746128B45235083091424,IDN,ADM2,655.471267222205,655.285732415083,656.496310796493,656.103631475898,655.949205259223,655.379835447137,654.047773566982,652.801921108119,650.389969960929,647.701689073759,BLITAR,3505,JAWA TIMUR,649.649219216056,648.864943867597,648.080668519137,647.296393170678
22746128B85780086903212,IDN,ADM2,433.283475363843,433.310347175348,432.61894179785,432.285660915633,430.710720283711,428.95586905444,426.961205084945,424.623822262588,422.143318622511,419.572434041137,BLORA,3316,JAWA TENGAH,419.804166521139,418.232818714037,416.661470906934,415.090123099832
22746128B1718153682633,IDN,ADM2,69.7177925144097,71.5464076160998,72.2692249617459,74.1277173974548,74.9597242807227,76.1321253803054,77.612390887025,78.5132394227898,79.9847674069442,81.5441565308211,BOALEMO,7502,GORONTALO,82.5858309250694,83.8485720678398,85.1113132106103,86.3740543533808
22746128B99423643145371,IDN,ADM2,1696.44378438448,1736.9668911929,1784.77105617252,1832.40211756943,1882.2058450557,1930.81983187414,1976.25737112588,2025.92195889518,2069.79749887955,2114.9673573214,BOGOR,3201,JAWA BARAT,2164.47072695845,2211.6371552696,2258.80358358075,2305.9700118919
22746128B62232019301027,IDN,ADM2,529.291784259341,529.281468870867,528.542570112047,527.341073679985,527.319576801023,526.512546498917,524.79034549592,523.159198018659,520.578555438239,517.84643724601,BOJONEGORO,3522,JAWA TIMUR,518.822869226447,517.614962605419,516.407055984391,515.199149363363
22746128B99982169683342,IDN,ADM2,67.4588069396431,67.9186723979214,68.9119681018063,69.2103580081765,70.7126785202997,71.397942520458,72.0129919306135,72.8445036623171,73.500624083517,73.9511867257362,BOLAANG MONGONDOW,7101,SULAWESI UTARA,75.0006707371832,75.7658884550258,76.5311061728684,77.296323890711
22746128B14720240696101,IDN,ADM2,33.2805557878513,34.0325737858545,34.61001306724,35.2335574133291,35.4267397583921,35.7829857933584,36.3021895356657,36.4979394285637,37.068023260181,37.5477114780241,BOLAANG MONGONDOW SELATAN,7111,SULAWESI UTARA,38.0000396555271,38.4403688781965,38.8806981008658,39.3210273235351
22746128B26195600949416,IDN,ADM2,66.8116772847059,69.5678771116675,70.1820435454206,70.8867093360715,71.6105320395493,72.7927577200169,73.5944475248383,74.1287289977655,75.2155197311029,76.1148091841907,BOLAANG MONGONDOW TIMUR,7110,SULAWESI UTARA,77.1671953455297,78.0902289997109,79.0132626538922,79.9362963080734
22746128B96389329417801,IDN,ADM2,43.4180801942116,43.8745267779045,44.5064049919669,44.8790414741853,45.6730423187614,46.2300202943791,46.7241328483574,47.2629639307253,47.6654215047458,48.054677532377,BOLAANG MONGONDOW UTARA,7108,SULAWESI UTARA,48.7668540508715,49.3010400261642,49.835226001457,50.3694119767497
22746128B28760414544557,IDN,ADM2,43.987610517586,46.2203590025402,48.6133036158168,51.0524588451248,53.7500180625328,56.4101791864058,59.1785782174163,62.0696987770421,65.0565500173725,68.1253455784287,BOMBANA,7406,SULAWESI TENGGARA,70.2268584386361,72.9142126671105,75.601566895585,78.2889211240594
22746128B61555758059649,IDN,ADM2,483.043355759873,485.378152334852,486.804655134321,488.026709316992,488.849164163449,488.918339355635,489.065822665763,488.817694021116,488.057091453615,486.913720994165,BONDOWOSO,3511,JAWA TIMUR,489.615389540393,490.020465725922,490.425541911452,490.830618096982
22746128B25468135680533,IDN,ADM2,160.575355036859,161.84982593262,162.771772714027,163.778254052379,164.787390828088,165.617204412602,166.285542275758,166.700482207225,167.198213334343,167.505794769842,BONE,7308,SULAWESI SELATAN,168.967246727359,169.741840031175,170.51643333499,171.291026638806
22746128B41707288718561,IDN,ADM2,149.786900588842,154.160659751926,157.701840603999,158.75797320804,165.846070514862,168.068835719262,168.308008803773,172.503479731902,172.227522833336,172.720958461984,BONE BOLANGO,7503,GORONTALO,178.600079357101,181.253143781703,183.906208206304,186.559272630906
22746128B21273779065212,IDN,ADM2,2.53831696399225,2.73935739760417,2.93348961487266,3.11335896154098,3.3357925674599,3.59323041111652,3.8162488148404,4.10219522147328,4.3575334870639,4.6183432227988,BOVEN DIGOEL,9116,PAPUA,4.79002347934412,5.02188471808373,5.25374595682333,5.48560719556294
22746128B51975137382727,IDN,ADM2,895.256818355944,898.867104738043,899.186055912253,897.251753513,898.345780493969,894.485759952495,891.790491599947,889.178074975948,884.651190079533,881.845692330092,BOYOLALI,3309,JAWA TENGAH,883.402697268309,881.642120008888,879.881542749468,878.120965490047
22746128B82312103386068,IDN,ADM2,1012.07268367931,1008.98197710439,1005.76078332355,1001.54126632821,997.783462216124,993.506303829686,988.051692572223,983.262504420195,976.316656815664,968.813959464698,BREBES,3329,JAWA TENGAH,967.76836117128,963.070039752347,958.371718333416,953.673396914484
22746128B19337828575841,IDN,ADM2,480.678562266706,483.457032515191,486.832833482562,491.188266348561,492.993352981311,495.42098907604,497.860027213917,499.732623817079,501.424537161498,502.874535019,BULELENG,5108,BALI,506.995547910125,509.495415532296,511.995283154467,514.495150776637
22746128B72639885395673,IDN,ADM2,350.815372458663,353.708092420028,355.815879528554,358.540732309724,360.01681943589,361.269168387395,362.750315567061,364.508013673618,365.804104996286,366.666995588892,BULUKUMBA,7302,SULAWESI SELATAN,369.478831625101,371.204155659372,372.929479693643,374.654803727914
22746128B10941975158621,IDN,ADM2,9.46995684328871,9.8198125951365,10.1711684263304,10.5709747774637,10.9573430088163,11.3568442377038,11.8040772923845,12.2073856539186,12.669959388545,13.1256498607443,BULUNGAN,6501,KALIMANTAN UTARA,13.4530558625182,13.8599174359882,14.2667790094582,14.6736405829282
22746128B28569646979400,IDN,ADM2,66.9531975658629,69.3304249275722,71.3042283968121,73.4365617963907,75.6227679953958,77.855537459051,79.9286159105858,82.0554675106051,84.1301322384967,86.0847498685723,BUNGO,1508,JAMBI,88.3784033428032,90.5071733384156,92.6359433340281,94.7647133296406
22746128B60636029206407,IDN,ADM2,34.7595962347769,35.4169069682356,36.3549600137502,37.4963250969842,38.3891639789384,39.2217644389698,40.1512288152449,40.9648317392763,41.9342355776517,42.879154681108,BUOL,7205,SULAWESI TENGAH,43.7749499720048,44.6873378297341,45.5997256874634,46.5121135451927
22746128B29167244459072,IDN,ADM2,23.5588724783285,24.4984911215474,25.3618017450958,26.2630403423568,27.1110606808158,28.1104044813343,29.0092765645472,30.0407468697593,30.9342065698873,31.8768175128459,BURU,8104,MALUKU,32.7612815546333,33.6857924124481,34.6103032702629,35.5348141280777
22746128B90083339512512,IDN,ADM2,15.0803756422729,15.4551636717795,16.0119870409812,16.608298917218,17.3183224709219,17.783713051244,18.3864793779433,18.9283924369332,19.6162000424398,20.2235567948901,BURU SELATAN,8109,MALUKU,20.7345104083435,21.3151034017401,21.8956963951367,22.4762893885332
22746128B86741169633217,IDN,ADM2,59.7425150037921,61.4056467679565,62.8663975632795,68.5564205313666,66.1694585707466,67.4512364413154,71.2594323232231,68.2850632056085,72.7925073047705,76.403324359452,BUTON,7404,SULAWESI TENGGARA,76.3645151876984,77.9774815477979,79.5904479078974,81.2034142679969
22746128B94245100908076,IDN,ADM2,135.999477507193,145.639438315283,142.821398940267,142.16725965693,149.573602513422,154.404108313066,154.12154832671,165.727581235427,165.307315090035,165.793262572228,BUTON SELATAN,7415,SULAWESI TENGGARA,170.856948790168,174.257212343461,177.657475896754,181.057739450047
22746128B6718763508294,IDN,ADM2,123.278032756305,124.336523991567,133.382636619163,129.220069001267,138.847329722988,141.286010257236,141.210604951188,151.941653829198,149.286161031332,147.930326717633,BUTON TENGAH,7414,SULAWESI TENGGARA,155.662717533271,158.861041650631,162.059365767992,165.257689885352
22746128B51044624823813,IDN,ADM2,28.7002112741752,29.509440999065,30.3157239268294,30.5913987741829,31.3634158017555,32.3170192185884,32.8267723750001,34.1066616178165,34.3717580794803,34.9252232045147,BUTON UTARA,7410,SULAWESI TENGGARA,35.7919538474802,36.4990795420874,37.2062052366946,37.9133309313018
22746128B17121530580660,IDN,ADM2,675.871771876897,695.388397168073,695.492702636394,720.074828691467,708.746284261544,698.335797803715,705.133741601088,688.788769419996,696.267456005963,698.288645879838,CIAMIS,3207,JAWA BARAT,702.210568337189,702.93270084677,703.65483335635,704.37696586593
22746128B34542084533901,IDN,ADM2,611.059813402026,617.078960825578,621.855941465043,626.104871636404,629.765605874072,633.063066737972,635.838827956426,638.129450406303,640.157074778417,641.703160397389,CIANJUR,3203,JAWA BARAT,647.849137186577,651.189766248143,654.530395309709,657.871024371275
22746128B37209370352000,IDN,ADM2,710.05004138058,709.470993168047,708.228318119703,706.697317695824,704.109947774246,701.36752636263,698.282922294261,693.986558951381,690.10570746064,685.607803258624,CILACAP,3301,JAWA TENGAH,685.632995429682,682.87704666297,680.121097896259,677.365149129547
22746128B77544549346240,IDN,ADM2,1867.68817522269,1870.35384350051,1879.62781377542,1876.17800970799,1882.89457061281,1888.35851696972,1885.47820559802,1892.74149870853,1881.52393759313,1876.21337206411,CIREBON,3209,JAWA BARAT,1888.56747400575,1890.10596121129,1891.64444841683,1893.18293562236
22746128B7455670127099,IDN,ADM2,144.977814078996,144.897956680045,144.47501700398,144.592870204759,145.149011064731,145.046436579634,144.998822424863,144.806073472,144.530336258596,144.251902844659,DAIRI,1211,SUMATERA UTARA,144.561424743098,144.523024867074,144.484624991051,144.446225115028
22746128B51921656212420,IDN,ADM2,42.3559399825923,47.6347302127565,52.8477072263913,59.4524961504693,66.5766688289071,74.736253399686,82.5541630105879,91.8698217953596,102.574355081358,113.978428512742,DEIYAI,9128,PAPUA,116.84988738167,124.739311192867,132.628735004064,140.518158815261
22746128B17104196518473,IDN,ADM2,765.192010858778,769.585647616944,778.632877616317,796.527829300002,806.283104269666,818.865890702777,831.002503411735,835.801591080692,845.269884556326,853.850690633658,DELI SERDANG,1207,SUMATERA UTARA,867.753474759348,878.235705987468,888.717937215588,899.200168443708
22746128B71519500232359,IDN,ADM2,1078.73465417356,1083.40593978012,1086.6363542972,1085.23516990052,1088.70162618728,1094.74210777413,1092.04462589536,1096.16808421596,1091.13255098563,1086.1001207861,DEMAK,3321,JAWA TENGAH,1094.77355597014,1095.95236189206,1097.13116781398,1098.30997373589
22746128B7219534805401,IDN,ADM2,67.7141327127814,68.9695131491531,70.4284807308154,71.7584443048997,73.0409364713864,74.5086661065167,75.855952307311,77.0872029456226,78.4611043800007,79.8187162309885,DHARMASRAYA,1310,SUMATERA BARAT,81.1788567671541,82.5269552822826,83.875053797411,85.2231523125395
